3190,-32,9,-13,-1.52,0.43,-0.62,0,0.41,0
3200,-32,26,-32,-1.52,1.24,-1.52,0,0.34,0
3210,-4,4,-9,-0.19,0.19,-0.43,0,0.26,0
3220,16,4,7,0.76,0.19,0.33,0,0.11,0
3230,-17,-13,-2,-0.81,-0.62,-0.1,0,0.06,0
3240,-32,-4,-3,-1.52,-0.19,-0.14,0,0.03,0
3250,-14,-1,-6,-0.67,-0.05,-0.29,0,0.01,0
3260,1,0,-1,0.05,0.0,-0.05,0,0.0,0
3270,-32,-8,-13,-1.52,-0.38,-0.62,0,0.0,0
3280,-28,-1,-6,-1.33,-0.05,-0.29,0,0.0,0
3290,-3,-3,-6,-0.14,-0.14,-0.29,0,0.0,0
3300,-2,0,-9,-0.1,0.0,-0.43,0,0.0,0
3310,-32,-8,-3,-1.52,-0.38,-0.14,0,0.0,0
3320,-27,-11,6,-1.29,-0.52,0.29,0,0.0,0
3330,-2,-8,-4,-0.1,-0.38,-0.19,0,0.0,0
3340,-1,-1,-8,-0.05,-0.05,-0.38,0,0.0,0
3350,-32,-11,1,-1.52,-0.52,0.05,0,0.0,0
3360,-23,-14,9,-1.1,-0.67,0.43,0,0.0,0
3370,-2,-2,-1,-0.1,-0.1,-0.05,0,0.0,0
3380,-3,3,-8,-0.14,0.14,-0.57,0,0.0,0
3390,-32,-14,1,-1.52,-0.67,0.05,0,0.0,0
3400,-26,-1,16,-1.24,-0.05,0.76,0,0.0,0
3410,-1,-7,1,-0.05,-0.33,0.05,0,0.0,0
3420,-8,-5,-13,-0.38,-0.24,-0.62,0,0.0,0
3430,-32,-17,4,-1.52,-0.81,0.19,0,0.0,0
3440,-22,-12,11,-1.05,-0.57,0.52,0,0.0,0
3450,2,-1,-9,0.1,-0.05,-0.43,0,0.0,0
3460,-9,-2,-3,-0.43,-0.1,-0.14,0,0.0,0
3470,-32,-11,-3,-1.52,-0.52,-0.14,0,0.0,0
3480,-25,-14,9,-1.19,-0.67,0.43,0,0.0,0
3490,3,-4,-5,0.14,-0.19,-0.24,0,0.0,0
3500,2,-2,-6,0.1,-0.1,-0.29,0,0.0,0
3510,-32,-19,3,-1.52,-0.9,0.14,0,0.0,0
3520,-20,-17,13,-0.95,-0.81,0.62,0,0.0,0
3530,-3,-6,5,-0.14,-0.29,0.24,0,0.0,0
3540,2,-2,-4,0.1,-0.1,-0.19,0,0.0,0
3550,-4,-22,7,-0.19,-1.05,0.33,0,0.0,0
3560,-21,-26,1,-1.0,-1.24,0.05,0,0.0,0
3570,-16,-32,10,-0.76,-1.52,0.48,0,0.0,0
3580,-3,-25,3,-0.14,-1.19,0.14,0,0.0,0
3590,0,-22,3,0.0,-1.05,0.14,0,0.0,0
3600,-1,-19,2,-0.05,-0.9,0.1,0,0.0,0
3610,1,-13,0,0.05,-0.62,0.0,0,0.0,0
3620,12,-20,11,0.57,-0.95,0.52,0,0.0,0
3630,20,-26,11,0.95,-1.24,0.52,0,0.0,0
3640,12,-19,12,0.57,-0.9,0.57,0,0.0,0
3650,14,-15,8,0.67,-0.71,0.38,0,0.0,0
3660,14,-14,7,0.67,-0.67,0.33,0,0.0,0
3670,12,-16,7,0.57,-0.76,0.33,0,0.0,0
3680,12,-18,10,0.57,-0.86,0.48,0,0.0,0
3690,12,-18,13,0.57,-0.86,0.62,0,0.01,0
3700,10,-27,16,0.48,-1.29,0.76,0,0.02,0
3710,1,-15,3,0.05,-0.71,0.14,0,0.13,0
3720,-5,-21,-7,-0.24,-1.0,-0.33,0,0.01,0
3730,-1,-27,-16,-0.05,-1.29,-0.76,0,0.0,0
3740,4,-21,-32,0.19,-1.0,-1.52,0,0.0,0
3750,15,0,1,0.71,0.0,0.05,0,0.0,0
3760,28,-9,31,1.33,-0.43,1.48,0,0.0,0
3770,26,-17,14,1.24,-0.81,0.67,0,0.0,0
3780,-1,-20,-22,-0.05,-0.95,-1.05,0,0.0,0
3790,-4,-27,-10,-0.19,-1.29,-0.48,0,0.0,0
3800,-4,-23,-1,-0.19,-1.1,-0.05,0,0.0,0
3810,-6,-27,0,-0.29,-1.29,0.0,0,0.02,0
3820,-17,-32,0,-0.81,-1.52,0.0,0,0.12,0
3830,-9,-20,0,-0.43,-0.95,0.0,0,0.35,0
3840,-4,-2,5,-0.19,-0.1,0.24,0,0.31,0
3850,-2,13,2,-0.38,0.76,0.1,0,0.01,0
3860,-21,2,5,-1.0,0.1,0.24,0,0.06,0
3870,-19,-3,-3,-0.9,-0.14,-0.14,0,0.01,0
3880,-24,31,12,-1.14,1.48,0.57,0,0.0,0
3890,-14,-20,-2,-0.67,-0.95,-0.1,0,0.01,0
3900,-27,31,10,-1.29,1.48,0.48,0,0.01,0
3910,-17,-16,-14,-0.81,-0.76,-0.67,0,0.0,0
